15:06:40, 1.220000e-07

15:06:41, 1.370000e-07

15:06:42, 9.800000e-08

15:06:43, 1.120000e-07

15:06:44, 1.050000e-07

15:06:45, 1.190000e-07

15:06:46, 1.140000e-07

15:06:47, 1.290000e-07

15:06:48, 1.240000e-07

15:06:49, 1.190000e-07

15:06:50, 1.360000e-07

15:06:51, 1.300000e-07

15:06:52, 1.380000e-07

15:06:54, 1.200000e-07

15:06:55, 1.140000e-07

15:06:56, 1.090000e-07

15:06:57, 1.250000e-07

15:06:58, 1.200000e-07

15:06:59, 1.360000e-07

15:07:00, 1.320000e-07

15:07:01, 9.500000e-08

15:07:02, 1.090000e-07

15:07:03, 1.030000e-07

15:07:04, 1.190000e-07

15:07:05, 1.140000e-07

15:07:06, 1.290000e-07

15:07:07, 1.240000e-07

15:07:08, 1.400000e-07

15:07:09, 1.340000e-07

15:07:10, 1.300000e-07

15:07:11, 1.460000e-07

15:07:12, 1.220000e-07

15:07:13, 1.150000e-07

15:07:15, 1.090000e-07

15:07:16, 1.250000e-07

15:07:17, 1.190000e-07

15:07:18, 1.020000e-07

15:07:19, 9.700000e-08

15:07:20, 9.300000e-08

15:07:21, 1.090000e-07

15:07:22, 1.040000e-07

15:07:23, 1.180000e-07

15:07:24, 1.120000e-07

15:07:25, 1.080000e-07

15:07:26, 1.250000e-07

15:07:27, 1.190000e-07

15:07:28, 1.360000e-07

15:07:29, 1.310000e-07

15:07:30, 1.250000e-07

15:07:31, 1.410000e-07

15:07:32, 1.140000e-07

15:07:34, 1.070000e-07

15:07:35, 1.210000e-07

15:07:36, 1.140000e-07

15:07:37, 1.070000e-07

15:07:38, 1.220000e-07

15:07:39, 1.160000e-07

15:07:40, 1.300000e-07

15:07:41, 1.220000e-07

15:07:42, 1.150000e-07

15:07:43, 1.270000e-07

15:07:44, 1.190000e-07

15:07:45, 1.320000e-07

15:07:46, 9.200000e-08

15:07:47, 8.400000e-08

15:07:48, 9.600000e-08

15:07:49, 8.800000e-08

15:07:50, 1.010000e-07

15:07:51, 1.260000e-07

15:07:52, 1.270000e-07

15:07:54, 8.700000e-08

15:07:55, 1.000000e-07

15:07:56, 9.300000e-08

15:07:57, 8.600000e-08

15:07:58, 1.010000e-07

15:07:59, 9.400000e-08

15:08:00, 1.220000e-07

15:08:01, 1.030000e-07

15:08:02, 9.600000e-08

15:08:03, 1.100000e-07

15:08:04, 1.040000e-07

15:08:05, 9.800000e-08

15:08:06, 1.140000e-07

15:08:07, 1.080000e-07

15:08:08, 9.100000e-08

15:08:09, 8.500000e-08

15:08:10, 7.900000e-08

15:08:11, 9.400000e-08

15:08:12, 8.700000e-08

15:08:13, 1.010000e-07

15:08:14, 8.900000e-08

15:08:16, 1.030000e-07

15:08:17, 9.600000e-08

15:08:18, 1.110000e-07

15:08:19, 1.050000e-07

15:08:20, 9.800000e-08

15:08:21, 1.120000e-07

15:08:22, 1.040000e-07

15:08:23, 1.180000e-07

15:08:24, 1.090000e-07

15:08:25, 9.900000e-08

15:08:26, 1.100000e-07

15:08:27, 1.030000e-07

15:08:28, 1.160000e-07

15:08:29, 7.600000e-08

15:08:30, 6.900000e-08

15:08:31, 1.150000e-07

15:08:32, 1.060000e-07

15:08:33, 1.160000e-07

15:08:34, 1.090000e-07

15:08:36, 8.400000e-08

15:08:37, 7.900000e-08

15:08:38, 9.300000e-08

15:08:39, 8.600000e-08

15:08:40, 8.100000e-08

15:08:41, 1.280000e-07

15:08:42, 8.800000e-08

15:08:43, 1.010000e-07

15:08:44, 9.500000e-08

15:08:45, 8.700000e-08

15:08:46, 1.020000e-07

15:08:47, 9.300000e-08

15:08:48, 1.050000e-07

15:08:49, 9.700000e-08

15:08:50, 8.700000e-08

15:08:51, 1.000000e-07

15:08:52, 9.100000e-08

15:08:53, 8.100000e-08

15:08:54, 9.400000e-08

15:08:55, 1.170000e-07

15:08:56, 9.800000e-08

15:08:57, 9.100000e-08

15:08:58, 8.300000e-08

15:08:59, 9.700000e-08

15:09:00, 9.000000e-08

15:09:01, 8.100000e-08

15:09:02, 8.100000e-08

15:09:04, 7.300000e-08

15:09:05, 8.600000e-08

15:09:06, 7.800000e-08

15:09:07, 1.040000e-07

15:09:08, 1.180000e-07

15:09:09, 1.110000e-07

15:09:10, 1.040000e-07

15:09:11, 8.400000e-08

15:09:12, 7.600000e-08

15:09:13, 6.600000e-08

15:09:14, 1.120000e-07

15:09:15, 1.030000e-07

15:09:16, 1.160000e-07

15:09:17, 1.090000e-07

15:09:18, 6.900000e-08

15:09:19, 8.300000e-08

15:09:20, 1.080000e-07

15:09:21, 1.100000e-07

15:09:23, 1.000000e-07

15:09:24, 9.000000e-08

15:09:25, 1.020000e-07

15:09:26, 9.500000e-08

15:09:27, 8.700000e-08

15:09:28, 9.900000e-08

15:09:29, 9.000000e-08

15:09:30, 8.200000e-08

15:09:31, 9.500000e-08

15:09:32, 8.600000e-08

15:09:33, 1.090000e-07

15:09:34, 1.230000e-07

15:09:35, 8.100000e-08

15:09:36, 7.400000e-08

15:09:37, 8.700000e-08

15:09:38, 1.030000e-07

15:09:40, 1.170000e-07

15:09:41, 1.100000e-07

15:09:42, 1.020000e-07

15:09:43, 8.200000e-08

15:09:44, 7.400000e-08

15:09:45, 1.190000e-07

15:09:46, 1.130000e-07

15:09:47, 1.060000e-07

15:09:48, 9.900000e-08

15:09:49, 1.130000e-07

15:09:50, 1.070000e-07

15:09:51, 1.010000e-07

15:09:52, 1.140000e-07

15:09:53, 1.060000e-07

15:09:54, 1.190000e-07

15:09:55, 1.110000e-07

15:09:56, 1.030000e-07

15:09:57, 1.150000e-07

15:09:58, 1.070000e-07

15:09:59, 1.000000e-07

15:10:00, 1.060000e-07

15:10:02, 9.900000e-08

15:11:54, 1.250000e-07

15:11:56, 1.210000e-07

15:11:57, 1.190000e-07

15:11:58, 1.380000e-07

15:11:59, 1.360000e-07

15:12:00, 1.330000e-07

15:12:01, 9.900000e-08

15:12:02, 1.190000e-07

15:12:03, 1.150000e-07

15:12:04, 1.120000e-07

15:12:05, 1.310000e-07

15:12:06, 1.300000e-07

15:12:07, 1.280000e-07

15:12:08, 1.270000e-07

15:12:09, 1.480000e-07

15:12:10, 1.460000e-07

15:12:11, 1.460000e-07

15:12:12, 1.310000e-07

15:12:14, 1.290000e-07

15:12:15, 1.480000e-07

15:12:16, 1.480000e-07

15:12:17, 1.140000e-07

15:12:18, 1.130000e-07

15:12:19, 1.330000e-07

15:12:20, 1.330000e-07

15:12:21, 1.330000e-07

15:12:22, 1.330000e-07

15:12:23, 1.520000e-07

15:12:24, 1.520000e-07

15:12:25, 1.720000e-07

15:12:26, 1.400000e-07

15:12:27, 1.400000e-07

15:12:28, 1.390000e-07

15:12:29, 1.620000e-07

15:12:30, 1.290000e-07

15:12:32, 1.290000e-07

15:12:33, 1.480000e-07

15:12:34, 1.470000e-07

15:12:35, 1.470000e-07

15:12:36, 1.350000e-07

15:12:37, 1.350000e-07

15:12:38, 1.340000e-07

15:12:39, 1.330000e-07

15:12:40, 1.520000e-07

15:12:41, 1.520000e-07

15:12:42, 1.520000e-07

15:12:43, 1.510000e-07

15:12:44, 1.380000e-07

15:12:45, 1.370000e-07

15:12:46, 1.050000e-07

15:12:47, 1.280000e-07

15:12:48, 1.290000e-07

15:12:50, 1.300000e-07

15:12:51, 1.520000e-07

15:12:52, 1.200000e-07

15:12:53, 1.150000e-07

15:12:54, 1.280000e-07

15:12:55, 1.290000e-07

15:12:56, 1.300000e-07

15:12:57, 1.530000e-07

15:12:58, 1.540000e-07

15:12:59, 1.570000e-07

15:13:00, 1.270000e-07

15:13:01, 1.500000e-07

15:13:02, 1.200000e-07

15:13:03, 1.160000e-07

15:13:04, 1.090000e-07

15:13:05, 1.250000e-07

15:13:06, 1.210000e-07

15:13:07, 1.170000e-07

15:13:09, 1.280000e-07

15:13:10, 1.220000e-07

15:13:11, 1.150000e-07

15:13:12, 1.300000e-07

15:13:13, 1.240000e-07

15:13:14, 1.510000e-07

15:13:15, 1.660000e-07

15:13:16, 1.610000e-07

15:13:17, 1.570000e-07

15:13:18, 1.510000e-07

15:13:19, 1.340000e-07

15:13:20, 1.280000e-07

15:13:21, 1.200000e-07

15:13:22, 1.140000e-07

15:13:23, 1.270000e-07

15:13:24, 1.200000e-07

15:13:25, 1.140000e-07

15:13:26, 1.290000e-07

15:13:27, 1.230000e-07

15:13:28, 1.500000e-07

15:13:29, 1.450000e-07

15:13:30, 1.540000e-07

15:13:31, 1.470000e-07

15:13:33, 1.400000e-07

15:13:34, 1.550000e-07

15:13:35, 1.150000e-07

15:13:36, 1.090000e-07

15:13:37, 1.230000e-07

15:13:38, 1.170000e-07

15:13:39, 1.090000e-07

15:13:40, 1.350000e-07

15:13:41, 1.490000e-07

15:13:42, 1.410000e-07

15:13:43, 1.330000e-07

15:13:44, 1.260000e-07

15:13:45, 1.380000e-07

15:13:46, 1.290000e-07

15:13:47, 1.200000e-07

15:13:48, 1.340000e-07

15:13:49, 1.260000e-07

15:13:50, 1.200000e-07

15:13:51, 1.150000e-07

15:13:53, 1.220000e-07

15:13:54, 1.140000e-07

15:13:55, 1.260000e-07

15:13:56, 1.170000e-07

15:13:57, 1.090000e-07

15:13:58, 1.000000e-07

15:13:59, 1.440000e-07

15:14:00, 1.350000e-07

15:14:01, 1.260000e-07

15:14:02, 1.170000e-07

15:14:03, 1.280000e-07

15:14:04, 1.180000e-07

15:14:05, 1.100000e-07

15:14:06, 1.220000e-07

15:14:07, 1.140000e-07

15:14:08, 1.070000e-07

15:14:09, 9.900000e-08

15:14:10, 1.250000e-07

15:14:11, 1.400000e-07

15:14:12, 1.340000e-07

15:14:13, 1.280000e-07

15:14:15, 1.340000e-07

15:14:16, 1.280000e-07

15:14:17, 1.230000e-07

15:14:18, 1.390000e-07

15:14:19, 1.330000e-07

15:14:20, 1.290000e-07

15:14:21, 1.240000e-07

15:14:22, 1.390000e-07

15:14:23, 1.330000e-07

15:14:24, 1.250000e-07

15:14:25, 1.080000e-07

15:14:26, 1.030000e-07

15:14:27, 9.800000e-08

15:14:28, 9.300000e-08

15:14:29, 1.100000e-07

15:14:30, 1.050000e-07

15:14:31, 9.900000e-08

15:14:32, 1.260000e-07

15:14:33, 1.390000e-07

15:14:34, 1.320000e-07

15:14:35, 1.400000e-07

15:14:37, 1.340000e-07

15:14:38, 1.300000e-07

15:14:39, 1.240000e-07

15:14:40, 1.190000e-07

15:14:41, 1.340000e-07

15:14:42, 1.290000e-07

15:14:43, 1.240000e-07

15:14:44, 1.390000e-07

15:14:45, 1.330000e-07

15:14:46, 9.700000e-08

15:14:47, 9.400000e-08

15:14:48, 1.110000e-07

15:14:49, 1.070000e-07

15:14:50, 1.040000e-07

15:14:51, 1.000000e-07

15:14:52, 1.180000e-07

15:14:53, 1.120000e-07

15:14:54, 1.070000e-07

15:14:55, 1.200000e-07

15:14:56, 1.160000e-07

15:14:58, 1.320000e-07

15:14:59, 1.280000e-07

15:15:00, 1.240000e-07

15:15:01, 1.190000e-07

15:15:02, 1.350000e-07

15:15:03, 1.310000e-07

15:15:04, 1.240000e-07

15:15:05, 1.390000e-07

15:15:06, 1.340000e-07

15:15:07, 1.310000e-07

15:15:08, 1.260000e-07

15:15:09, 1.440000e-07

15:15:10, 1.400000e-07

15:15:11, 1.040000e-07

15:15:12, 1.000000e-07

15:15:14, 1.110000e-07

15:15:15, 1.050000e-07

15:15:16, 1.220000e-07

15:15:17, 1.180000e-07

15:15:18, 1.140000e-07

15:15:19, 1.100000e-07

15:15:20, 1.280000e-07

15:15:21, 1.240000e-07

15:15:22, 1.220000e-07

15:15:23, 1.170000e-07

15:15:24, 1.330000e-07

15:15:25, 1.280000e-07

15:15:26, 1.450000e-07

15:15:27, 1.080000e-07

15:15:28, 1.050000e-07

15:15:29, 1.010000e-07

15:15:30, 1.190000e-07

15:15:31, 1.110000e-07

15:15:32, 1.080000e-07

15:15:34, 1.250000e-07

15:15:35, 1.200000e-07

15:15:36, 1.160000e-07

15:15:37, 1.350000e-07

15:15:38, 1.320000e-07

15:15:39, 1.290000e-07

15:15:40, 1.250000e-07

15:15:41, 1.430000e-07

15:15:42, 1.390000e-07

15:15:43, 1.370000e-07

15:15:44, 1.320000e-07

15:15:45, 1.170000e-07

15:15:46, 1.140000e-07

15:15:47, 1.130000e-07

15:15:48, 1.310000e-07

15:15:49, 1.290000e-07

15:15:50, 1.270000e-07

15:15:51, 1.240000e-07

15:15:52, 1.110000e-07

15:15:53, 1.070000e-07

15:15:54, 1.030000e-07

15:15:55, 1.190000e-07

15:15:56, 1.170000e-07

15:15:57, 1.140000e-07

15:15:58, 1.340000e-07

15:15:59, 1.320000e-07

15:16:00, 1.290000e-07

15:16:01, 1.280000e-07

15:16:03, 1.440000e-07

15:16:04, 1.410000e-07

15:16:05, 1.250000e-07

15:16:06, 1.210000e-07

15:16:07, 1.180000e-07

15:16:08, 1.360000e-07

15:16:09, 1.330000e-07

15:16:10, 1.300000e-07

15:16:11, 1.270000e-07

15:16:12, 1.450000e-07

15:16:13, 1.410000e-07

15:16:14, 1.360000e-07

15:16:15, 1.530000e-07

15:16:16, 1.500000e-07

15:16:17, 1.470000e-07

15:16:18, 1.440000e-07

15:16:19, 1.630000e-07

15:16:20, 1.290000e-07

15:16:22, 1.250000e-07

15:16:23, 1.430000e-07

15:16:24, 1.390000e-07

15:16:25, 1.020000e-07

15:16:26, 1.200000e-07

15:16:27, 1.180000e-07

15:16:28, 1.150000e-07

15:16:29, 1.120000e-07

15:16:30, 1.310000e-07

15:16:31, 1.280000e-07

15:16:32, 1.240000e-07

15:16:33, 1.400000e-07

15:16:34, 1.360000e-07

15:16:35, 1.320000e-07

15:16:36, 1.480000e-07

15:16:37, 1.450000e-07

15:16:38, 1.420000e-07

15:16:39, 1.580000e-07

15:16:40, 1.550000e-07

15:16:41, 1.510000e-07

15:16:42, 1.330000e-07

15:16:43, 1.290000e-07

15:16:45, 1.440000e-07

15:16:46, 1.400000e-07

15:16:47, 1.360000e-07

15:16:48, 1.530000e-07

15:16:49, 1.500000e-07

15:16:50, 1.470000e-07

15:16:51, 1.660000e-07

15:16:52, 1.620000e-07

15:16:53, 1.590000e-07

15:16:54, 1.550000e-07

15:16:55, 1.720000e-07

15:16:56, 1.680000e-07

15:16:57, 1.650000e-07

15:16:58, 1.840000e-07

15:16:59, 1.480000e-07

15:17:00, 1.420000e-07

15:17:02, 1.590000e-07

15:17:03, 1.530000e-07

15:17:04, 1.460000e-07

15:17:05, 1.620000e-07

15:17:06, 1.580000e-07

15:17:07, 1.540000e-07

15:17:08, 1.500000e-07

15:17:09, 1.340000e-07

15:17:10, 1.300000e-07

15:17:11, 1.250000e-07

15:17:12, 1.190000e-07

15:17:13, 1.330000e-07

15:17:14, 1.240000e-07

15:17:15, 1.180000e-07

15:17:16, 1.310000e-07

15:17:17, 1.260000e-07

15:17:18, 1.370000e-07

15:17:20, 1.320000e-07

15:17:21, 1.280000e-07

15:17:22, 1.240000e-07

15:17:23, 1.410000e-07

15:17:24, 1.370000e-07

15:17:25, 1.320000e-07

15:17:26, 1.480000e-07

15:17:27, 1.440000e-07

15:17:28, 1.400000e-07

15:17:29, 1.370000e-07

15:17:30, 1.540000e-07

15:17:31, 1.510000e-07

15:17:32, 1.470000e-07

15:17:33, 1.440000e-07

15:17:34, 1.600000e-07

15:17:35, 1.550000e-07

15:17:36, 1.510000e-07

15:17:37, 1.330000e-07

15:17:38, 1.280000e-07

15:17:39, 1.230000e-07

15:17:40, 1.390000e-07

15:17:42, 1.320000e-07

15:17:43, 1.270000e-07

15:17:44, 1.440000e-07

15:17:45, 1.380000e-07

15:17:46, 1.340000e-07

15:17:47, 1.840000e-07

15:17:48, 1.490000e-07

15:17:49, 1.460000e-07

15:17:50, 1.430000e-07

15:17:51, 1.600000e-07

15:17:52, 1.580000e-07

15:17:53, 1.550000e-07

15:17:54, 1.510000e-07

15:17:55, 1.660000e-07

15:17:56, 1.620000e-07

15:17:57, 1.590000e-07

15:17:58, 1.770000e-07

15:17:59, 1.750000e-07

15:18:00, 1.390000e-07

15:18:01, 1.370000e-07

15:18:02, 1.560000e-07

15:18:03, 1.530000e-07

15:18:05, 1.650000e-07

15:18:06, 1.600000e-07

15:18:07, 1.580000e-07

15:18:08, 1.760000e-07

15:18:09, 1.730000e-07

15:18:10, 1.710000e-07

15:18:11, 1.690000e-07

15:18:12, 1.550000e-07

15:18:13, 1.530000e-07

15:18:14, 1.500000e-07

15:18:15, 1.680000e-07

15:18:16, 1.650000e-07

15:18:17, 1.630000e-07

15:18:18, 1.830000e-07

15:18:19, 1.820000e-07

15:18:20, 1.480000e-07

15:18:21, 1.650000e-07

15:18:23, 1.630000e-07

15:18:24, 1.590000e-07

15:18:25, 1.770000e-07

15:18:26, 1.740000e-07

15:18:27, 1.720000e-07

15:18:28, 1.920000e-07

15:18:29, 1.580000e-07

15:18:30, 1.570000e-07

15:18:31, 1.570000e-07

15:18:32, 1.760000e-07

15:18:33, 1.750000e-07

15:18:34, 1.730000e-07

15:18:35, 1.920000e-07

15:18:36, 1.580000e-07

15:18:37, 1.560000e-07

15:18:38, 1.550000e-07

15:18:40, 1.730000e-07

15:18:41, 1.730000e-07

15:18:42, 1.710000e-07

15:18:43, 1.580000e-07

15:18:44, 1.550000e-07

15:18:45, 1.510000e-07

15:18:46, 1.690000e-07

15:18:47, 1.660000e-07

15:18:48, 1.620000e-07

15:18:49, 1.580000e-07

15:18:50, 1.760000e-07

15:18:51, 1.710000e-07

15:18:52, 1.690000e-07

15:18:53, 1.650000e-07

15:18:54, 1.830000e-07

